"model"	"gene.flow.intensity.per.generation"	"simulation.replicate"	"number"	"fit_criteria1"	"fit_criteria2"	"fit_criteria3"	"odds_maxdist"	"odds_avgdist"	"FPR_maxdist"	"FPR_avgdist"	"FNR_maxdist"	"FNR_avgdist"	"FDR_maxdist"	"FDR_avgdist"
"3-way"	"10-5 to 10-2"	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0386344316365738	0.0337134928423974	0.00604576830222041	0.00613895563301635	0.963210702341137	0.961654286287894	0.809653916211293	0.826047358834244
"3-way"	"10-5 to 10-2"	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0458212326556954	0.0400445166664391	0.00627518828997686	0.00647949638814163	0.960893017680551	0.961466325660699	0.777872340425532	0.807659574468085
"3-way"	"10-5 to 10-2"	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0384103050028152	0.0331254312317687	0.00686633982889081	0.00698168503173183	0.959957096889524	0.958341926170344	0.816993464052288	0.834967320261438
"3-way"	"10-5 to 10-4"	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0386327350137888	0.0342211123868865	0.00353185930620736	0.00354094569746995	0.996660404925903	0.996949788831535	0.964757709251101	0.97136563876652
"3-way"	"10-5 to 10-4"	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0476482416989553	0.0427046552874367	0.00232968757663446	0.00240005206892624	0.992623091439355	0.993713088207278	0.86890243902439	0.899390243902439
"3-way"	"10-5 to 10-4"	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.040361616734909	0.0365795532576645	0.00381886731260388	0.00383729854182655	0.995781438328646	0.996245583038869	0.957317073170732	0.965447154471545
"3-way"	"10-5 to 10-4"	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0434624755942104	0.0388693431008723	0.00288028657641231	0.00292383568686041	0.995544830146649	0.996486877454019	0.937007874015748	0.955380577427822
"3-way"	"10-5 to 10-4"	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0379341569109372	0.0324417351583485	0.00409093849039519	0.00417383751789362	0.991901108269395	0.993802677243431	0.930147058823529	0.954044117647059
"3-way"	"10-5 to 10-4"	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0394414878582561	0.0345456737531648	0.00280225149197684	0.00282120323112165	0.994676494676495	0.994881340158213	0.93029490616622	0.941018766756032
"3-way"	"10-5 to 10-4"	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0378061554946065	0.0340604882401683	0.00273470921724946	0.00274874115622411	0.998307952622673	0.998830409356725	0.977142857142857	0.985714285714286
"3-way"	"10-5 to 10-4"	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0399364628856171	0.0350209853062731	0.00278982761123027	0.00287294059111956	0.991520290732889	0.993125572868928	0.891752577319588	0.922680412371134
"3-way"	"10-5 to 10-4"	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.046050926525852	0.0409671569615152	0.00313431385253337	0.00316743904896232	0.996130847696096	0.996852252606728	0.946210268948655	0.960880195599022
"3-way"	"10-5 to 10-4"	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0405613706612004	0.0347741645533049	0.00321198279410222	0.00319411896889345	0.994826900119379	0.993999538426033	0.938679245283019	0.938679245283019
"4-way"	"10-3 to 10-2"	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0122718910049227	0.0113767338341083	0.00114365272736313	0.0011774174317396	0.993922204213938	0.996506550218341	0.938775510204082	0.96734693877551
"4-way"	"10-3 to 10-2"	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.013128185441302	0.0126090194247056	0.0010456076900152	0.00104507188024587	0.996729511350519	0.996596596596597	0.960556844547564	0.960556844547564
"4-way"	"10-3 to 10-2"	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0167606796792614	0.0168112582452021	0.000830696989593904	0.000828251072000637	0.99762576049859	0.997484835034768	0.954285714285714	0.951428571428571
"4-way"	"10-3 to 10-2"	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0122634636113218	0.0119327039397378	0.00113776997085712	0.00112492673010489	0.994099694811801	0.992892976588629	0.94020618556701	0.929896907216495
"4-way"	"10-3 to 10-2"	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0191754120679002	0.0160871873466158	0.000871609639450007	0.000909036271298494	0.992926381975373	0.994084682440847	0.865336658354115	0.905236907730673
"4-way"	"10-3 to 10-2"	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0127260464952413	0.0119493360222692	0.00112236834820597	0.00115419722942373	0.987344275262013	0.989267676767677	0.874509803921569	0.9
"4-way"	"10-3 to 10-2"	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0140570157512887	0.0130958980044346	0.00105272805185862	0.00105915426037377	0.991718061674009	0.991685563114135	0.900423728813559	0.906779661016949
"4-way"	"10-3 to 10-2"	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0135593220338983	0.0130762373034551	0.000886989178237881	0.000893975052663033	0.995809037900875	0.996222851746931	0.93979057591623	0.947643979057592
"4-way"	"10-3 to 10-2"	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0168046528228097	0.0148176949416147	0.000950068616066716	0.000978314038806457	0.992372120849536	0.993397663788725	0.881118881118881	0.909090909090909
"4-way"	"10-3 to 10-2"	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0163281680209104	0.0145484845846755	0.00100415866205202	0.00102229905356499	0.993438119945063	0.994016071123269	0.903587443946188	0.92152466367713
"4-way"	"10-4 to 10-3"	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0157407640902787	0.0147862431756285	0.00197705207413945	0.00195503913857348	0.991829541813521	0.989947180098824	0.938922155688623	0.929341317365269
"4-way"	"10-4 to 10-3"	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.011042687403545	0.0106388820936282	0.0020052641304945	0.00203192163871734	0.991406603346902	0.993664946034725	0.954815695600476	0.967895362663496
"4-way"	"10-4 to 10-3"	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0148920641855662	0.0148215260884675	0.00157385709179013	0.0015638186963213	0.992665444240707	0.991961145536761	0.935103244837758	0.929203539823009
"4-way"	"10-4 to 10-3"	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0146183287263449	0.0136304898125365	0.00187063981450543	0.00187134739541318	0.992727272727273	0.99239332096475	0.946222791293214	0.947503201024328
"4-way"	"10-4 to 10-3"	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0114937141052715	0.0112641943153678	0.00174169610610038	0.00174376732668383	0.993131573298991	0.993212174293847	0.956639566395664	0.9579945799458
"4-way"	"10-4 to 10-3"	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0112978661210172	0.011132841517145	0.00216798207151905	0.00217980598508964	0.994825355756792	0.99584336031503	0.973741794310722	0.979212253829322
"4-way"	"10-4 to 10-3"	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0137855059400859	0.0122724386378068	0.00196792729184662	0.001959990200049	0.992190337813295	0.990833163577103	0.948130277442702	0.945717732207479
"4-way"	"10-4 to 10-3"	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0152284643634487	0.0138407529130565	0.00167293706415751	0.00168558908475251	0.990176817288802	0.990286022665947	0.917920656634747	0.926128590971272
"4-way"	"10-4 to 10-3"	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0157945265257777	0.0148531254593333	0.00201982420048625	0.00199054801107133	0.991474581622987	0.98909761824891	0.9375	0.924768518518518
"4-way"	"10-4 to 10-3"	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0166272903739219	0.0144242781058209	0.00208491892119701	0.00209524327827651	0.991799612345311	0.991596638655462	0.938616071428571	0.9453125
"4-way"	"10-5 to 10-2"	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0124635712251024	0.0116145925697259	0.00225694064026996	0.00227037370307365	0.988045007032349	0.988501413760603	0.938069216757741	0.944444444444444
"4-way"	"10-5 to 10-2"	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0163977836622978	0.0151373047552162	0.00278822403702797	0.00280476855103256	0.988058081150767	0.98840111584202	0.934377330350485	0.941088739746458
"4-way"	"10-5 to 10-2"	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0154177773753338	0.0133431485775243	0.0023410462710004	0.00234067125690961	0.98897006159576	0.987611496531219	0.932277924362357	0.934036939313984
"4-way"	"10-5 to 10-2"	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0134936266021616	0.0129892721251409	0.00249604554126516	0.00251462091319053	0.985959183673469	0.986946940159349	0.929450369155045	0.936833470057424
"4-way"	"10-5 to 10-2"	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.016256170709698	0.0138568333164168	0.00275359626307129	0.00277798616964471	0.987755102040816	0.987898089171975	0.932584269662921	0.943071161048689
"4-way"	"10-5 to 10-2"	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0164584668064627	0.0151421845451012	0.0023965032044484	0.00239995108379957	0.985253088880032	0.984424574560138	0.908036454018227	0.910521955260978
"4-way"	"10-5 to 10-2"	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0150474808874966	0.0143794192199938	0.00277676417974208	0.00277716013696803	0.988318793434866	0.987938766042987	0.940467219291635	0.941220798794273
"4-way"	"10-5 to 10-2"	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0138073510718238	0.0124217423742742	0.00294510625120457	0.00295621898078566	0.984473023839398	0.983983286908078	0.932145305003427	0.936943111720356
"4-way"	"10-5 to 10-2"	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.016551210006147	0.0157651819922328	0.00303645930970141	0.00302104274982412	0.979323060713815	0.977479966841669	0.898709677419355	0.894838709677419
"4-way"	"10-5 to 10-2"	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0137009769468653	0.0121026720612261	0.00249068737700309	0.00250868940714669	0.985251683231805	0.985142235912303	0.924959216965742	0.933115823817292
"4-way"	"10-5 to 10-4"	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0125620975851356	0.011941932758194	0.00107560771836087	0.00107244905866971	0.999402628434886	0.999162654385598	0.993071593533487	0.990762124711316
"4-way"	"10-5 to 10-4"	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0145269853420729	0.0149307873490106	0.000909038257668279	0.000909400073054299	0.99653319466112	0.996625611607896	0.94750656167979	0.94750656167979
"4-way"	"10-5 to 10-4"	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0116959064327485	0.0115256621165124	0.00152478848897731	0.00151950873403574	0.998281786941581	0.997820876007845	0.986991869918699	0.983739837398374
"4-way"	"10-5 to 10-4"	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0159040331373437	0.0141419412554048	0.00101313843902002	0.00101386611003429	0.999373923931758	0.999472851871376	0.990267639902676	0.992700729927007
"4-way"	"10-5 to 10-4"	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0127045925435992	0.0112301083984399	0.00133785297146164	0.00138093558385806	0.991914809702228	0.994876364446425	0.928695652173913	0.96
"4-way"	"10-5 to 10-4"	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0137734415550223	0.0129454297647174	0.000912713039509943	0.000911967570032345	0.997269251774986	0.997096961486356	0.96042216358839	0.96042216358839
"4-way"	"10-5 to 10-4"	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0112688441900734	0.0106946326867672	0.001188144247134	0.00118993835526819	0.998246383165278	0.998384118190212	0.983640081799591	0.985685071574642
"4-way"	"10-5 to 10-4"	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0135057600295361	0.0122104046300379	0.00110261284319448	0.00109372936800381	0.997229405245659	0.996327280146909	0.967177242888403	0.960612691466083
"4-way"	"10-5 to 10-4"	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0160696626744314	0.0142157058248749	0.00148585070571665	0.00149061758430215	0.996581196581197	0.996668420129756	0.964343598055105	0.969205834683955
"4-way"	"10-5 to 10-4"	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0150958670004647	0.0135713644210715	0.00142663688468477	0.00142698905309796	0.997020854021847	0.996875	0.969439728353141	0.971137521222411
"2-way"	"10-3 to 10-2"	1	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.167905020246098	0.144684622201672	0.00955301332704328	0.00932454822178553	0.821587450245844	0.796804260985353	0.241791044776119	0.240796019900498
"2-way"	"10-3 to 10-2"	2	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.163524976437323	0.143629134982823	0.00789349670122526	0.00644613424943066	0.810999039385207	0.779360386992744	0.203441295546559	0.169028340080972
"2-way"	"10-3 to 10-2"	3	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.195557876134629	0.169442916633928	0.0113262109406378	0.00986092559126267	0.814130211542411	0.782981683283098	0.237573715248526	0.211457455770851
"2-way"	"10-3 to 10-2"	4	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.166057318079962	0.14058834839454	0.00703699335613476	0.00703710824841377	0.812736742424242	0.784737417943107	0.184536082474227	0.188659793814433
"2-way"	"10-3 to 10-2"	5	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.207088793033287	0.172867818591594	0.00647025311304631	0.00640544067059428	0.833955590489291	0.807410795974382	0.158366533864542	0.161354581673307
"2-way"	"10-3 to 10-2"	6	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.154146037191532	0.137516329824022	0.00771899731004639	0.00733881503112272	0.81866464339909	0.797708857222688	0.216393442622951	0.208743169398907
"2-way"	"10-3 to 10-2"	7	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.170299674011233	0.145465728674124	0.00742311770943796	0.00718871333563987	0.838560885608856	0.814482029598309	0.21259842519685	0.210348706411699
"2-way"	"10-3 to 10-2"	8	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.190542641840437	0.161189966945363	0.00793429289103305	0.00804977639510014	0.811257585268885	0.784318455971049	0.180744777475023	0.188010899182561
"2-way"	"10-3 to 10-2"	9	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.193077665219489	0.162241541353383	0.008803666184274	0.00841948621553885	0.80949406620862	0.778180062756457	0.193121693121693	0.189594356261023
"2-way"	"10-3 to 10-2"	10	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.180130874479477	0.155387303436226	0.00697997223874678	0.00714424383614832	0.815059445178336	0.792103948025987	0.173228346456693	0.181102362204724
"2-way"	"10-4 to 10-3"	1	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.19454296308238	0.168592043527974	0.000362727712397227	0.000551985175255293	0.990677439403356	0.990645463049579	0.166666666666667	0.259259259259259
"2-way"	"10-4 to 10-3"	2	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.156754858346991	0.132536104531214	0.000507297276203855	0.00068770535646061	0.988548668160319	0.988181031997694	0.220338983050847	0.305084745762712
"2-way"	"10-4 to 10-3"	3	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.179511538613783	0.154871715370901	0.000593753710960693	0.000813890396093326	0.98941565600882	0.989489489489489	0.238095238095238	0.333333333333333
"2-way"	"10-4 to 10-3"	4	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.176131163197899	0.150761203909201	0.000596919893350312	0.00109021531752521	0.989380930863082	0.991219008264463	0.241935483870968	0.451612903225806
"2-way"	"10-4 to 10-3"	5	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.160458676235423	0.136608473087061	0.000741058543624946	0.000878633915269129	0.990763247447739	0.990492170022371	0.333333333333333	0.403508771929825
"2-way"	"10-4 to 10-3"	6	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.156682383860246	0.134194868685337	0.000541083713380227	0.000682154091029674	0.987913172175629	0.987291725501271	0.222222222222222	0.285714285714286
"2-way"	"10-4 to 10-3"	7	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.174334427785909	0.147506764592192	0.00087028759049013	0.00100502512562814	0.992285001134559	0.992138364779874	0.392857142857143	0.464285714285714
"2-way"	"10-4 to 10-3"	8	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.18700810994367	0.161532447224394	0.000679157844273101	0.000820953870211102	0.989104892117069	0.988625363020329	0.25	0.308823529411765
"2-way"	"10-4 to 10-3"	9	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.188493172562485	0.158203960935372	0.00079853070350555	0.000855997821096455	0.992162677398856	0.991392031480571	0.350877192982456	0.385964912280702
"2-way"	"10-4 to 10-3"	10	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.176168667087808	0.152373215736335	0.000750157927984839	0.000734981238636803	0.990811295383236	0.98959126681899	0.316666666666667	0.316666666666667
"2-way"	"10-5 to 10-2"	1	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.168073801219154	0.145739408473221	0.00208625354500114	0.00278177458033573	0.965283165244376	0.965774462483545	0.263374485596708	0.358024691358025
"2-way"	"10-5 to 10-2"	2	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.19172593408795	0.167784576121454	0.00230391665831914	0.00301017570264699	0.970219435736677	0.971138845553822	0.2875	0.383333333333333
"2-way"	"10-5 to 10-2"	3	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.170805215226364	0.14927004952087	0.00193277861495119	0.00241173065792012	0.970847717683161	0.970702283498492	0.279620853080569	0.355450236966825
"2-way"	"10-5 to 10-2"	4	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.169811320754717	0.147557840616967	0.00232573375262055	0.00298843187660668	0.968364197530864	0.969076655052265	0.302127659574468	0.395744680851064
"2-way"	"10-5 to 10-2"	5	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.194215981277165	0.163409549866458	0.0023403543965229	0.00283369161618136	0.966259252883457	0.964321307554315	0.263157894736842	0.327067669172932
"2-way"	"10-5 to 10-2"	6	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.198264062760808	0.171628149889019	0.00193623768986814	0.00244810027418723	0.972722680585957	0.972422974515025	0.263636363636364	0.340909090909091
"2-way"	"10-5 to 10-2"	7	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.178181818181818	0.154818223057482	0.00264462809917355	0.00311062147624911	0.978107606679035	0.978652155713688	0.404040404040404	0.484848484848485
"2-way"	"10-5 to 10-2"	8	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.1664237831536	0.140712589073634	0.0016516078888565	0.00234362628661916	0.967308814944542	0.967364393427864	0.232876712328767	0.337899543378995
"2-way"	"10-5 to 10-2"	9	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.191985150319865	0.164389327807279	0.00278431502535715	0.00333506022535941	0.964261049723757	0.962970258026394	0.288659793814433	0.353951890034364
"2-way"	"10-5 to 10-2"	10	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.165716890813768	0.138613231552163	0.00280048194340421	0.00353053435114504	0.962664570642562	0.962138595686094	0.311594202898551	0.402173913043478
"2-way"	"10-5 to 10-4"	1	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.168556132892458	0.145249025886347	0.00732168162494095	0.00705991281200571	0.978981784212985	0.975298804780876	0.673913043478261	0.66304347826087
"2-way"	"10-5 to 10-4"	2	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.195978476352308	0.171382152480583	0.00574503378241696	0.00570613409415121	0.987200660611065	0.986127167630058	0.696078431372549	0.705882352941177
"2-way"	"10-5 to 10-4"	3	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.177314833220689	0.150913330742324	0.00620204349381783	0.00621842207539837	0.983856502242152	0.982487767190317	0.684210526315789	0.701754385964912
"2-way"	"10-5 to 10-4"	4	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.179152448218395	0.149238146801763	0.0067058169986509	0.0065356949493387	0.984496124031008	0.981860585643949	0.707112970711297	0.707112970711297
"2-way"	"10-5 to 10-4"	5	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.16345473137733	0.141985793699815	0.00700070793675765	0.0073733786287832	0.982916265640039	0.984230560087004	0.714859437751004	0.767068273092369
"2-way"	"10-5 to 10-4"	6	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.166955017301038	0.144013568730244	0.00585876061654608	0.00582067689461106	0.982336316533208	0.980460385438972	0.665178571428571	0.674107142857143
"2-way"	"10-5 to 10-4"	7	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.168044508874349	0.142003447615399	0.00669983936057674	0.00666538977207431	0.98204709722546	0.980037766387915	0.689516129032258	0.701612903225806
"2-way"	"10-5 to 10-4"	8	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.171316942262915	0.147407894228167	0.0050120367812463	0.00506436772722001	0.984335406588344	0.983215316024128	0.651282051282051	0.671794871794872
"2-way"	"10-5 to 10-4"	9	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.182892851456774	0.157281931464174	0.00668683330679828	0.00642523364485981	0.983677910772579	0.98068828918049	0.691358024691358	0.679012345679012
"2-way"	"10-5 to 10-4"	10	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.171218819071677	0.146954236239951	0.00619671613514367	0.00633889919604205	0.982710926694329	0.98211467648606	0.676724137931034	0.706896551724138
"3-way"	"10-3 to 10-2"	1	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.0372856856053001	0.0325179856115108	0.00270628387873921	0.00266187050359712	0.888434202024553	0.871681415929204	0.394152046783626	0.389473684210526
"3-way"	"10-3 to 10-2"	2	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.0386226453311728	0.0356773526370217	0.00263317804334616	0.00259339451913133	0.883994126284875	0.873867753623188	0.370159453302961	0.365603644646925
"3-way"	"10-3 to 10-2"	3	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.0485138339281235	0.0429435013241248	0.0033907083262525	0.00326805277180781	0.892577147623019	0.876850984067479	0.394167450611477	0.381937911571025
"3-way"	"10-3 to 10-2"	4	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.0379121720145977	0.0334828053681584	0.00273908595090591	0.00259102686485749	0.893752656183595	0.87613799712506	0.404761904761905	0.38452380952381
"3-way"	"10-3 to 10-2"	5	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.052721880438246	0.0452410503516585	0.00388081407224033	0.00399114161251856	0.871067720440105	0.853864084633315	0.363427697016067	0.376434583014537
"3-way"	"10-3 to 10-2"	6	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.0366104982422112	0.0319816558049722	0.00284478926738595	0.00294472604392952	0.853200883002208	0.83622641509434	0.346116027531957	0.359882005899705
"3-way"	"10-3 to 10-2"	7	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.0419531551214497	0.0368312938110957	0.00288362678318982	0.00298934546123043	0.877656519241815	0.864583333333333	0.359719438877756	0.374749498997996
"3-way"	"10-3 to 10-2"	8	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.043850705288257	0.0381083929483904	0.00230412896699556	0.00246710526315789	0.90845844013182	0.899853341713807	0.364675984752224	0.392630241423126
"3-way"	"10-3 to 10-2"	9	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.0469049865009921	0.0405166212710241	0.00263474612106821	0.00279647934565616	0.912794729542302	0.904049471374426	0.391777509068924	0.418379685610641
"3-way"	"10-3 to 10-2"	10	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.0466722748891837	0.04044448732793	0.00241854596046203	0.00258909044127107	0.896187175043328	0.885487077534791	0.332962138084633	0.358574610244989
"3-way"	"10-4 to 10-3"	1	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.0475316347259955	0.0430554765753836	0.000636365861419096	0.000674265010520159	0.994679025060076	0.995094339622641	0.715596330275229	0.761467889908257
"3-way"	"10-4 to 10-3"	2	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.0346058598398353	0.0314296020199591	0.000643231595535973	0.000785539657729149	0.990473977695167	0.99413414945167	0.661157024793388	0.809917355371901
"3-way"	"10-4 to 10-3"	3	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.0426110097201341	0.0385613377540724	0.000715543370772063	0.00083289286114715	0.988490566037736	0.990446521287643	0.593333333333333	0.693333333333333
"3-way"	"10-4 to 10-3"	4	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.0423712928174994	0.0384190698882827	0.000603092069339288	0.000714471291244479	0.990767455279862	0.992814877430262	0.60655737704918	0.721311475409836
"3-way"	"10-4 to 10-3"	5	9	"% (0,1)"	"p>=0.01"	"2. 'trailing' simpler models rejected"	0.034968384748036	0.0318790744322659	0.00106182538161845	0.00109845499916422	0.989041095890411	0.989263420724095	0.734806629834254	0.762430939226519
